date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-09-06,SKU0003,40.0,157730.0,3943.25,0
2025-09-07,SKU0003,44.0,173503.0,3943.25,0
2025-09-08,SKU0003,28.0,110411.0,3943.25,0
2025-09-09,SKU0003,30.0,118297.5,3943.25,0
2025-09-10,SKU0003,48.0,189276.0,3943.25,0
2025-09-11,SKU0003,26.0,102524.5,3943.25,0
2025-09-12,SKU0003,43.0,169559.75,3943.25,0
2025-09-13,SKU0003,54.0,212935.5,3943.25,0
2025-09-14,SKU0003,54.0,212935.5,3943.25,0
2025-09-15,SKU0003,37.0,145900.25,3943.25,0
2025-09-16,SKU0003,21.0,82808.25,3943.25,0
2025-09-17,SKU0003,33.0,130127.25,3943.25,0
2025-09-18,SKU0003,32.0,126184.0,3943.25,0
2025-09-19,SKU0003,36.0,141957.0,3943.25,0
2025-09-20,SKU0003,30.0,118297.5,3943.25,0
2025-09-21,SKU0003,51.0,201105.75,3943.25,0
2025-09-22,SKU0003,30.0,118297.5,3943.25,0
2025-09-23,SKU0003,33.0,130127.25,3943.25,0
2025-09-24,SKU0003,36.0,141957.0,3943.25,0
2025-09-25,SKU0003,,138013.75,3943.25,0
2025-09-26,SKU0003,27.0,106467.75,3943.25,0
2025-09-27,SKU0003,46.0,181389.5,3943.25,0
2025-09-28,SKU0003,65.0,256311.25,3943.25,0
2025-09-29,SKU0003,44.0,173503.0,3943.25,0
2025-09-30,SKU0003,33.0,130127.25,3943.25,0
2025-10-01,SKU0003,29.0,114354.25,3943.25,0
2025-10-02,SKU0003,79.0,311516.75,3943.25,0
2025-10-03,SKU0003,26.0,102524.5,3943.25,0
2025-10-04,SKU0003,27.0,106467.75,3943.25,0
2025-10-05,SKU0003,45.0,177446.25,3943.25,0
2025-10-06,SKU0003,22.0,86751.5,3943.25,0
2025-10-07,SKU0003,36.0,141957.0,3943.25,0
2025-10-08,SKU0003,48.0,189276.0,3943.25,0
2025-10-09,SKU0003,40.0,157730.0,3943.25,0
2025-10-10,SKU0003,30.0,118297.5,3943.25,0
2025-10-11,SKU0003,58.0,228708.5,3943.25,0
2025-10-12,SKU0003,46.0,181389.5,3943.25,0
2025-10-13,SKU0003,28.0,110411.0,3943.25,0
2025-10-14,SKU0003,31.0,122240.75,3943.25,0
2025-10-15,SKU0003,34.0,134070.5,3943.25,0
2025-10-16,SKU0003,33.0,130127.25,3943.25,0
2025-10-17,SKU0003,35.0,138013.75,3943.25,0
2025-10-18,SKU0003,46.0,181389.5,3943.25,0
2025-10-19,SKU0003,52.0,205049.0,3943.25,0
2025-10-20,SKU0003,90.0,309248.43,3436.09,1
2025-10-21,SKU0003,109.0,367295.87,3369.69,1
2025-10-22,SKU0003,93.0,320669.65,3448.06,1
2025-10-23,SKU0003,56.0,170998.73,3053.55,1
2025-10-24,SKU0003,112.0,364154.26,3251.38,1
2025-10-25,SKU0003,115.0,385483.85,3352.03,1
2025-10-26,SKU0003,126.0,380342.51,3018.59,1
2025-10-27,SKU0003,114.0,347259.41,3046.14,1
2025-10-28,SKU0003,60.0,199945.82,3332.43,1
2025-10-29,SKU0003,105.0,364482.94,3471.27,1
2025-10-30,SKU0003,51.0,201105.75,3943.25,0
2025-10-31,SKU0003,34.0,134070.5,3943.25,0
2025-11-01,SKU0003,49.0,193219.25,3943.25,0
2025-11-02,SKU0003,21.0,82808.25,3943.25,0
2025-11-03,SKU0003,46.0,181389.5,3943.25,0
2025-11-04,SKU0003,54.0,212935.5,3943.25,0
2025-11-05,SKU0003,26.0,102524.5,3943.25,0
2025-11-06,SKU0003,47.0,185332.75,3943.25,0
2025-11-07,SKU0003,36.0,141957.0,3943.25,0
2025-11-08,SKU0003,47.0,185332.75,3943.25,0
2025-11-09,SKU0003,71.0,279970.75,3943.25,0
2025-11-10,SKU0003,36.0,141957.0,3943.25,0
2025-11-11,SKU0003,42.0,165616.5,3943.25,0
2025-11-12,SKU0003,52.0,205049.0,3943.25,0
2025-11-13,SKU0003,41.0,161673.25,3943.25,0
2025-11-14,SKU0003,41.0,161673.25,3943.25,0
2025-11-15,SKU0003,91.0,358835.75,3943.25,0
2025-11-16,SKU0003,58.0,228708.5,3943.25,0
2025-11-17,SKU0003,26.0,102524.5,3943.25,0
2025-11-18,SKU0003,23.0,90694.75,3943.25,0
2025-11-19,SKU0003,52.0,205049.0,3943.25,0
2025-11-20,SKU0003,19.0,74921.75,3943.25,0
2025-11-21,SKU0003,44.0,173503.0,3943.25,0
2025-11-22,SKU0003,68.0,268141.0,3943.25,0
2025-11-23,SKU0003,73.0,287857.25,3943.25,0
2025-11-24,SKU0003,37.0,145900.25,3943.25,0
2025-11-25,SKU0003,87.0,268849.0,3090.22,1
2025-11-26,SKU0003,112.0,337225.56,3010.94,1
2025-11-27,SKU0003,130.0,394209.22,3032.38,1
2025-11-28,SKU0003,109.0,332902.95,3054.16,1
2025-11-29,SKU0003,176.0,551950.81,3136.08,1
2025-11-30,SKU0003,126.0,373458.17,2963.95,1
2025-12-01,SKU0003,36.0,141957.0,3943.25,0
2025-12-02,SKU0003,51.0,201105.75,3943.25,0
2025-12-03,SKU0003,45.0,177446.25,3943.25,0
2025-12-04,SKU0003,51.0,201105.75,3943.25,0
2025-12-05,SKU0003,58.0,228708.5,3943.25,0
2025-12-06,SKU0003,57.0,224765.25,3943.25,0
2025-12-07,SKU0003,56.0,220822.0,3943.25,0
2025-12-08,SKU0003,46.0,181389.5,3943.25,0
2025-12-09,SKU0003,43.0,169559.75,3943.25,0
2025-12-10,SKU0003,57.0,224765.25,3943.25,0
2025-12-11,SKU0003,63.0,248424.75,3943.25,0
2025-12-12,SKU0003,66.0,260254.5,3943.25,0
2025-12-13,SKU0003,62.0,244481.5,3943.25,0
2025-12-14,SKU0003,60.0,236595.0,3943.25,0
2025-12-15,SKU0003,33.0,130127.25,3943.25,0
2025-12-16,SKU0003,56.0,220822.0,3943.25,0
2025-12-17,SKU0003,67.0,264197.75,3943.25,0
2025-12-18,SKU0003,56.0,220822.0,3943.25,0
2025-12-19,SKU0003,55.0,216878.75,3943.25,0
2025-12-20,SKU0003,33.0,130127.25,3943.25,0
2025-12-21,SKU0003,53.0,208992.25,3943.25,0
2025-12-22,SKU0003,62.0,244481.5,3943.25,0
2025-12-23,SKU0003,57.0,224765.25,3943.25,0
2025-12-24,SKU0003,67.0,264197.75,3943.25,0
2025-12-25,SKU0003,88.0,347006.0,3943.25,0
2025-12-26,SKU0003,82.0,323346.5,3943.25,0
2025-12-27,SKU0003,47.0,185332.75,3943.25,0
2025-12-28,SKU0003,77.0,303630.25,3943.25,0
2024-06-26,SKU0004,15.0,155959.65,10397.31,0
2024-06-27,SKU0004,18.0,187151.58,10397.31,0
2024-06-28,SKU0004,18.0,187151.58,10397.31,0
2024-06-29,SKU0004,22.0,228740.82,10397.31,0
2024-06-30,SKU0004,8.0,83178.48,10397.31,0
2024-07-01,SKU0004,9.0,93575.79,10397.31,0
2024-07-02,SKU0004,12.0,124767.72,10397.31,0
2024-07-03,SKU0004,19.0,197548.89,10397.31,0
2024-07-04,SKU0004,10.0,103973.1,10397.31,0
2024-07-05,SKU0004,22.0,228740.82,10397.31,0
2024-07-06,SKU0004,32.0,332713.92,10397.31,0
2024-07-07,SKU0004,34.0,353508.54,10397.31,0
2024-07-08,SKU0004,16.0,166356.96,10397.31,0
2024-07-09,SKU0004,13.0,135165.03,10397.31,0
2024-07-10,SKU0004,8.0,83178.48,10397.31,0
2024-07-11,SKU0004,21.0,218343.51,10397.31,0
2024-07-12,SKU0004,17.0,176754.27,10397.31,0
2024-07-13,SKU0004,27.0,280727.37,10397.31,0
2024-07-14,SKU0004,19.0,197548.89,10397.31,0
2024-07-15,SKU0004,22.0,228740.82,10397.31,0
2024-07-16,SKU0004,13.0,135165.03,10397.31,0
2024-07-17,SKU0004,10.0,103973.1,10397.31,0
2024-07-18,SKU0004,14.0,145562.34,10397.31,0
2024-07-19,SKU0004,17.0,176754.27,10397.31,0
2024-07-20,SKU0004,31.0,322316.61,10397.31,0
2024-07-21,SKU0004,19.0,197548.89,10397.31,0
2024-07-22,SKU0004,16.0,166356.96,10397.31,0
2024-07-23,SKU0004,10.0,103973.1,10397.31,0
2024-07-24,SKU0004,20.0,207946.2,10397.31,0
2024-07-25,SKU0004,22.0,228740.82,10397.31,0
2024-07-26,SKU0004,21.0,218343.51,10397.31,0
2024-07-27,SKU0004,17.0,176754.27,10397.31,0
2024-07-28,SKU0004,25.0,259932.75,10397.31,0
2024-07-29,SKU0004,22.0,228740.82,10397.31,0
2024-07-30,SKU0004,15.0,155959.65,10397.31,0
2024-07-31,SKU0004,12.0,124767.72,10397.31,0
2024-08-01,SKU0004,10.0,103973.1,10397.31,0
2024-08-02,SKU0004,17.0,176754.27,10397.31,0
2024-08-03,SKU0004,14.0,145562.34,10397.31,0
2024-08-04,SKU0004,20.0,207946.2,10397.31,0
2024-08-05,SKU0004,14.0,145562.34,10397.31,0
2024-08-06,SKU0004,16.0,166356.96,10397.31,0
2024-08-07,SKU0004,14.0,145562.34,10397.31,0
2024-08-08,SKU0004,13.0,135165.03,10397.31,0
2024-08-09,SKU0004,17.0,176754.27,10397.31,0
2024-08-10,SKU0004,22.0,228740.82,10397.31,0
2024-08-11,SKU0004,15.0,155959.65,10397.31,0
2024-08-12,SKU0004,17.0,176754.27,10397.31,0
2024-08-13,SKU0004,18.0,187151.58,10397.31,0
2024-08-14,SKU0004,21.0,218343.51,10397.31,0
2024-08-15,SKU0004,18.0,187151.58,10397.31,0
2024-08-16,SKU0004,14.0,145562.34,10397.31,0
2024-08-17,SKU0004,21.0,218343.51,10397.31,0
2024-08-18,SKU0004,25.0,259932.75,10397.31,0
2024-08-19,SKU0004,15.0,155959.65,10397.31,0
2024-08-20,SKU0004,5.0,51986.55,10397.31,0
2024-08-21,SKU0004,8.0,83178.48,10397.31,0
2024-08-22,SKU0004,19.0,197548.89,10397.31,0
2024-08-23,SKU0004,10.0,103973.1,10397.31,0
2024-08-24,SKU0004,14.0,145562.34,10397.31,0
2024-08-25,SKU0004,16.0,166356.96,10397.31,0
2024-08-26,SKU0004,6.0,62383.86,10397.31,0
2024-08-27,SKU0004,14.0,145562.34,10397.31,0
2024-08-28,SKU0004,14.0,145562.34,10397.31,0
2024-08-29,SKU0004,7.0,72781.17,10397.31,0
2024-08-30,SKU0004,21.0,218343.51,10397.31,0
2024-08-31,SKU0004,15.0,155959.65,10397.31,0
2024-09-01,SKU0004,13.0,135165.03,10397.31,0
2024-09-02,SKU0004,10.0,103973.1,10397.31,0
2024-09-03,SKU0004,13.0,135165.03,10397.31,0
2024-09-04,SKU0004,17.0,176754.27,10397.31,0
2024-09-05,SKU0004,7.0,72781.17,10397.31,0
2024-09-06,SKU0004,16.0,166356.96,10397.31,0
2024-09-07,SKU0004,16.0,166356.96,10397.31,0
2024-09-08,SKU0004,7.0,72781.17,10397.31,0
2024-09-09,SKU0004,10.0,103973.1,10397.31,0
2024-09-10,SKU0004,9.0,93575.79,10397.31,0
2024-09-11,SKU0004,14.0,145562.34,10397.31,0
2024-09-12,SKU0004,10.0,103973.1,10397.31,0
2024-09-13,SKU0004,15.0,155959.65,10397.31,0
2024-09-14,SKU0004,14.0,145562.34,10397.31,0
2024-09-15,SKU0004,18.0,187151.58,10397.31,0
2024-09-16,SKU0004,17.0,176754.27,10397.31,0
2024-09-17,SKU0004,15.0,155959.65,10397.31,0
2024-09-18,SKU0004,9.0,93575.79,10397.31,0
2024-09-19,SKU0004,10.0,103973.1,10397.31,0
2024-09-20,SKU0004,11.0,114370.41,10397.31,0
2024-09-21,SKU0004,17.0,176754.27,10397.31,0
2024-09-22,SKU0004,16.0,166356.96,10397.31,0
2024-09-23,SKU0004,11.0,114370.41,10397.31,0
2024-09-24,SKU0004,15.0,155959.65,10397.31,0
2024-09-25,SKU0004,12.0,124767.72,10397.31,0
2024-09-26,SKU0004,17.0,176754.27,10397.31,0
2024-09-27,SKU0004,15.0,155959.65,10397.31,0
2024-09-28,SKU0004,12.0,124767.72,10397.31,0
2024-09-29,SKU0004,13.0,135165.03,10397.31,0
2024-09-30,SKU0004,20.0,207946.2,10397.31,0
2024-10-01,SKU0004,14.0,145562.34,10397.31,0
2024-10-02,SKU0004,12.0,124767.72,10397.31,0
2024-10-03,SKU0004,15.0,155959.65,10397.31,0
2024-10-04,SKU0004,15.0,155959.65,10397.31,0
2024-10-05,SKU0004,9.0,93575.79,10397.31,0
2024-10-06,SKU0004,21.0,218343.51,10397.31,0
2024-10-07,SKU0004,6.0,62383.86,10397.31,0
2024-10-08,SKU0004,6.0,62383.86,10397.31,0
2024-10-09,SKU0004,12.0,124767.72,10397.31,0
2024-10-10,SKU0004,10.0,103973.1,10397.31,0
2024-10-11,SKU0004,10.0,103973.1,10397.31,0
2024-10-12,SKU0004,24.0,249535.44,10397.31,0
2024-10-13,SKU0004,16.0,166356.96,10397.31,0
2024-10-14,SKU0004,8.0,83178.48,10397.31,0
2024-10-15,SKU0004,11.0,114370.41,10397.31,0
2024-10-16,SKU0004,11.0,114370.41,10397.31,0
2024-10-17,SKU0004,17.0,176754.27,10397.31,0
2024-10-18,SKU0004,15.0,155959.65,10397.31,0
2024-10-19,SKU0004,19.0,197548.89,10397.31,0
2024-10-20,SKU0004,30.0,271628.51,9054.28,1
2024-10-21,SKU0004,27.0,219661.99,8135.63,1
2024-10-22,SKU0004,16.0,126717.82,7919.86,1
2024-10-23,SKU0004,25.0,224172.78,8966.91,1
2024-10-24,SKU0004,28.0,244899.58,8746.41,1
2024-10-25,SKU0004,43.0,361765.62,8413.15,1
2024-10-26,SKU0004,35.0,310742.46,8878.36,1
2024-10-27,SKU0004,29.0,267361.69,9219.37,1
2024-10-28,SKU0004,30.0,235538.8,7851.29,1
2024-10-29,SKU0004,20.0,175538.18,8776.91,1
2024-10-30,SKU0004,24.0,249535.44,10397.31,0
2024-10-31,SKU0004,13.0,135165.03,10397.31,0
2024-11-01,SKU0004,11.0,114370.41,10397.31,0
2024-11-02,SKU0004,17.0,176754.27,10397.31,0
2024-11-03,SKU0004,16.0,166356.96,10397.31,0
2024-11-04,SKU0004,20.0,207946.2,10397.31,0
2024-11-05,SKU0004,18.0,187151.58,10397.31,0
2024-11-06,SKU0004,14.0,145562.34,10397.31,0
2024-11-07,SKU0004,18.0,187151.58,10397.31,0
2024-11-08,SKU0004,20.0,207946.2,10397.31,0
2024-11-09,SKU0004,20.0,207946.2,10397.31,0
2024-11-10,SKU0004,20.0,207946.2,10397.31,0
2024-11-11,SKU0004,18.0,187151.58,10397.31,0
2024-11-12,SKU0004,10.0,103973.1,10397.31,0
2024-11-13,SKU0004,20.0,207946.2,10397.31,0
2024-11-14,SKU0004,6.0,62383.86,10397.31,0
2024-11-15,SKU0004,15.0,155959.65,10397.31,0
2024-11-16,SKU0004,25.0,259932.75,10397.31,0
2024-11-17,SKU0004,23.0,239138.13,10397.31,0
2024-11-18,SKU0004,20.0,207946.2,10397.31,0
2024-11-19,SKU0004,6.0,62383.86,10397.31,0
2024-11-20,SKU0004,21.0,218343.51,10397.31,0
2024-11-21,SKU0004,27.0,280727.37,10397.31,0
2024-11-22,SKU0004,11.0,114370.41,10397.31,0
2024-11-23,SKU0004,24.0,249535.44,10397.31,0
2024-11-24,SKU0004,17.0,176754.27,10397.31,0
2024-11-25,SKU0004,25.0,201846.38,8073.86,1
2024-11-26,SKU0004,37.0,328309.78,8873.24,1
2024-11-27,SKU0004,44.0,373929.11,8498.39,1
2024-11-28,SKU0004,36.0,302545.86,8404.05,1
2024-11-29,SKU0004,36.0,292186.12,8116.28,1
2024-11-30,SKU0004,54.0,496141.13,9187.8,1
2024-12-01,SKU0004,26.0,270330.06,10397.31,0
2024-12-02,SKU0004,19.0,197548.89,10397.31,0
2024-12-03,SKU0004,8.0,83178.48,10397.31,0
2024-12-04,SKU0004,20.0,207946.2,10397.31,0
2024-12-05,SKU0004,21.0,218343.51,10397.31,0
2024-12-06,SKU0004,16.0,166356.96,10397.31,0
2024-12-07,SKU0004,15.0,155959.65,10397.31,0
2024-12-08,SKU0004,20.0,207946.2,10397.31,0
2024-12-09,SKU0004,16.0,166356.96,10397.31,0
2024-12-10,SKU0004,22.0,228740.82,10397.31,0
2024-12-11,SKU0004,22.0,228740.82,10397.31,0
2024-12-12,SKU0004,19.0,197548.89,10397.31,0
2024-12-13,SKU0004,25.0,259932.75,10397.31,0
2024-12-14,SKU0004,25.0,259932.75,10397.31,0
2024-12-15,SKU0004,25.0,259932.75,10397.31,0
2024-12-16,SKU0004,20.0,207946.2,10397.31,0
2024-12-17,SKU0004,24.0,249535.44,10397.31,0
2024-12-18,SKU0004,14.0,145562.34,10397.31,0
2024-12-19,SKU0004,29.0,301521.99,10397.31,0
2024-12-20,SKU0004,30.0,311919.3,10397.31,0
2024-12-21,SKU0004,24.0,249535.44,10397.31,0
2024-12-22,SKU0004,13.0,135165.03,10397.31,0
2024-12-23,SKU0004,38.0,395097.78,10397.31,0
2024-12-24,SKU0004,19.0,197548.89,10397.31,0
2024-12-25,SKU0004,22.0,228740.82,10397.31,0
2024-12-26,SKU0004,9.0,93575.79,10397.31,0
2024-12-27,SKU0004,24.0,249535.44,10397.31,0
2024-12-28,SKU0004,38.0,395097.78,10397.31,0
2024-12-29,SKU0004,,322316.61,10397.31,0
2024-12-30,SKU0004,26.0,270330.06,10397.31,0
2024-12-31,SKU0004,20.0,207946.2,10397.31,0
2025-01-01,SKU0004,17.0,176754.27,10397.31,0
2025-01-02,SKU0004,21.0,218343.51,10397.31,0
2025-01-03,SKU0004,21.0,218343.51,10397.31,0
2025-01-04,SKU0004,32.0,332713.92,10397.31,0
2025-01-05,SKU0004,35.0,363905.85,10397.31,0
2025-01-06,SKU0004,23.0,239138.13,10397.31,0
2025-01-07,SKU0004,23.0,239138.13,10397.31,0
2025-01-08,SKU0004,29.0,301521.99,10397.31,0
2025-01-09,SKU0004,16.0,166356.96,10397.31,0
2025-01-10,SKU0004,13.0,135165.03,10397.31,0
2025-01-11,SKU0004,23.0,239138.13,10397.31,0
2025-01-12,SKU0004,23.0,239138.13,10397.31,0
2025-01-13,SKU0004,22.0,228740.82,10397.31,0
2025-01-14,SKU0004,31.0,322316.61,10397.31,0
2025-01-15,SKU0004,30.0,270493.25,9016.44,1
2025-01-16,SKU0004,36.0,327180.95,9088.36,1
2025-01-17,SKU0004,33.0,260354.69,7889.54,1
2025-01-18,SKU0004,67.0,587811.51,8773.31,1
2025-01-19,SKU0004,50.0,441445.18,8828.9,1
2025-01-20,SKU0004,47.0,377187.62,8025.27,1
2025-01-21,SKU0004,35.0,303089.43,8659.7,1
2025-01-22,SKU0004,50.0,408863.73,8177.27,1
2025-01-23,SKU0004,21.0,218343.51,10397.31,0
2025-01-24,SKU0004,39.0,405495.09,10397.31,0
2025-01-25,SKU0004,35.0,363905.85,10397.31,0
2025-01-26,SKU0004,43.0,447084.33,10397.31,0
2025-01-27,SKU0004,22.0,228740.82,10397.31,0
2025-01-28,SKU0004,19.0,197548.89,10397.31,0
2025-01-29,SKU0004,30.0,311919.3,10397.31,0
2025-01-30,SKU0004,18.0,187151.58,10397.31,0
2025-01-31,SKU0004,28.0,291124.68,10397.31,0
2025-02-01,SKU0004,31.0,322316.61,10397.31,0
2025-02-02,SKU0004,35.0,363905.85,10397.31,0
2025-02-03,SKU0004,23.0,239138.13,10397.31,0
2025-02-04,SKU0004,40.0,415892.4,10397.31,0
2025-02-05,SKU0004,38.0,395097.78,10397.31,0
2025-02-06,SKU0004,36.0,374303.16,10397.31,0
2025-02-07,SKU0004,24.0,249535.44,10397.31,0
2025-02-08,SKU0004,35.0,363905.85,10397.31,0
2025-02-09,SKU0004,30.0,311919.3,10397.31,0
2025-02-10,SKU0004,28.0,291124.68,10397.31,0
2025-02-11,SKU0004,20.0,207946.2,10397.31,0
2025-02-12,SKU0004,40.0,415892.4,10397.31,0
2025-02-13,SKU0004,28.0,291124.68,10397.31,0
2025-02-14,SKU0004,27.0,280727.37,10397.31,0
2025-02-15,SKU0004,35.0,363905.85,10397.31,0
2025-02-16,SKU0004,30.0,311919.3,10397.31,0
2025-02-17,SKU0004,19.0,197548.89,10397.31,0
2025-02-18,SKU0004,,259932.75,10397.31,0
2025-02-19,SKU0004,37.0,384700.47,10397.31,0
2025-02-20,SKU0004,34.0,353508.54,10397.31,0
2025-02-21,SKU0004,25.0,259932.75,10397.31,0
2025-02-22,SKU0004,47.0,488673.57,10397.31,0
2025-02-23,SKU0004,33.0,343111.23,10397.31,0
2025-02-24,SKU0004,42.0,436687.02,10397.31,0
2025-02-25,SKU0004,18.0,187151.58,10397.31,0
2025-02-26,SKU0004,32.0,332713.92,10397.31,0
2025-02-27,SKU0004,26.0,270330.06,10397.31,0
2025-02-28,SKU0004,28.0,291124.68,10397.31,0
2025-03-01,SKU0004,45.0,467878.95,10397.31,0
2025-03-02,SKU0004,38.0,395097.78,10397.31,0
2025-03-03,SKU0004,20.0,207946.2,10397.31,0
2025-03-04,SKU0004,26.0,270330.06,10397.31,0
2025-03-05,SKU0004,19.0,197548.89,10397.31,0
2025-03-06,SKU0004,16.0,166356.96,10397.31,0
2025-03-07,SKU0004,19.0,197548.89,10397.31,0
2025-03-08,SKU0004,44.0,457481.64,10397.31,0
2025-03-09,SKU0004,46.0,478276.26,10397.31,0
2025-03-10,SKU0004,23.0,239138.13,10397.31,0
2025-03-11,SKU0004,23.0,239138.13,10397.31,0
2025-03-12,SKU0004,24.0,249535.44,10397.31,0
2025-03-13,SKU0004,46.0,478276.26,10397.31,0
2025-03-14,SKU0004,20.0,207946.2,10397.31,0
2025-03-15,SKU0004,26.0,270330.06,10397.31,0
2025-03-16,SKU0004,37.0,384700.47,10397.31,0
2025-03-17,SKU0004,45.0,467878.95,10397.31,0
2025-03-18,SKU0004,31.0,322316.61,10397.31,0
2025-03-19,SKU0004,38.0,395097.78,10397.31,0
2025-03-20,SKU0004,32.0,332713.92,10397.31,0
2025-03-21,SKU0004,26.0,270330.06,10397.31,0
2025-03-22,SKU0004,46.0,478276.26,10397.31,0
2025-03-23,SKU0004,41.0,426289.71,10397.31,0
2025-03-24,SKU0004,42.0,436687.02,10397.31,0
2025-03-25,SKU0004,24.0,249535.44,10397.31,0
2025-03-26,SKU0004,18.0,187151.58,10397.31,0
2025-03-27,SKU0004,32.0,332713.92,10397.31,0
2025-03-28,SKU0004,39.0,405495.09,10397.31,0
2025-03-29,SKU0004,43.0,447084.33,10397.31,0
2025-03-30,SKU0004,45.0,467878.95,10397.31,0
2025-03-31,SKU0004,34.0,353508.54,10397.31,0
2025-04-01,SKU0004,28.0,291124.68,10397.31,0
2025-04-02,SKU0004,25.0,259932.75,10397.31,0
2025-04-03,SKU0004,23.0,239138.13,10397.31,0
2025-04-04,SKU0004,28.0,291124.68,10397.31,0
2025-04-05,SKU0004,,426289.71,10397.31,0
2025-04-06,SKU0004,65.0,675825.15,10397.31,0
2025-04-07,SKU0004,26.0,270330.06,10397.31,0
2025-04-08,SKU0004,26.0,270330.06,10397.31,0
2025-04-09,SKU0004,15.0,155959.65,10397.31,0
2025-04-10,SKU0004,35.0,363905.85,10397.31,0
2025-04-11,SKU0004,29.0,301521.99,10397.31,0
2025-04-12,SKU0004,33.0,343111.23,10397.31,0
2025-04-13,SKU0004,49.0,509468.19,10397.31,0
2025-04-14,SKU0004,28.0,291124.68,10397.31,0
2025-04-15,SKU0004,26.0,270330.06,10397.31,0
2025-04-16,SKU0004,24.0,249535.44,10397.31,0
2025-04-17,SKU0004,42.0,436687.02,10397.31,0
2025-04-18,SKU0004,30.0,311919.3,10397.31,0
2025-04-19,SKU0004,30.0,311919.3,10397.31,0
2025-04-20,SKU0004,41.0,426289.71,10397.31,0
2025-04-21,SKU0004,28.0,291124.68,10397.31,0
2025-04-22,SKU0004,35.0,363905.85,10397.31,0
2025-04-23,SKU0004,21.0,218343.51,10397.31,0
2025-04-24,SKU0004,31.0,322316.61,10397.31,0
2025-04-25,SKU0004,23.0,239138.13,10397.31,0
2025-04-26,SKU0004,27.0,280727.37,10397.31,0
2025-04-27,SKU0004,38.0,395097.78,10397.31,0
2025-04-28,SKU0004,32.0,332713.92,10397.31,0
2025-04-29,SKU0004,34.0,353508.54,10397.31,0
2025-04-30,SKU0004,31.0,322316.61,10397.31,0
2025-05-01,SKU0004,41.0,426289.71,10397.31,0
2025-05-02,SKU0004,34.0,353508.54,10397.31,0
2025-05-03,SKU0004,32.0,332713.92,10397.31,0
2025-05-04,SKU0004,27.0,280727.37,10397.31,0
2025-05-05,SKU0004,32.0,332713.92,10397.31,0
2025-05-06,SKU0004,33.0,343111.23,10397.31,0
2025-05-07,SKU0004,30.0,311919.3,10397.31,0
2025-05-08,SKU0004,19.0,197548.89,10397.31,0
2025-05-09,SKU0004,27.0,280727.37,10397.31,0
2025-05-10,SKU0004,35.0,363905.85,10397.31,0
2025-05-11,SKU0004,20.0,207946.2,10397.31,0
2025-05-12,SKU0004,47.0,488673.57,10397.31,0
2025-05-13,SKU0004,31.0,322316.61,10397.31,0
2025-05-14,SKU0004,25.0,259932.75,10397.31,0
2025-05-15,SKU0004,19.0,197548.89,10397.31,0
2025-05-16,SKU0004,41.0,426289.71,10397.31,0
2025-05-17,SKU0004,33.0,343111.23,10397.31,0
2025-05-18,SKU0004,24.0,249535.44,10397.31,0
2025-05-19,SKU0004,16.0,166356.96,10397.31,0
2025-05-20,SKU0004,26.0,270330.06,10397.31,0
2025-05-21,SKU0004,33.0,343111.23,10397.31,0
2025-05-22,SKU0004,31.0,322316.61,10397.31,0
2025-05-23,SKU0004,48.0,499070.88,10397.31,0
2025-05-24,SKU0004,35.0,363905.85,10397.31,0
2025-05-25,SKU0004,39.0,405495.09,10397.31,0
2025-05-26,SKU0004,22.0,228740.82,10397.31,0
2025-05-27,SKU0004,27.0,280727.37,10397.31,0
2025-05-28,SKU0004,27.0,280727.37,10397.31,0
2025-05-29,SKU0004,18.0,187151.58,10397.31,0
2025-05-30,SKU0004,27.0,280727.37,10397.31,0
2025-05-31,SKU0004,20.0,207946.2,10397.31,0
2025-06-01,SKU0004,52.0,426538.31,8202.66,1
2025-06-02,SKU0004,47.0,396761.54,8441.73,1
2025-06-03,SKU0004,66.0,557930.22,8453.49,1
2025-06-04,SKU0004,35.0,294313.65,8408.96,1
2025-06-05,SKU0004,37.0,339995.4,9189.06,1
2025-06-06,SKU0004,39.0,336751.32,8634.65,1
2025-06-07,SKU0004,78.0,718182.09,9207.46,1
2025-06-08,SKU0004,63.0,562678.67,8931.41,1
2025-06-09,SKU0004,24.0,249535.44,10397.31,0
2025-06-10,SKU0004,29.0,301521.99,10397.31,0
2025-06-11,SKU0004,35.0,363905.85,10397.31,0
2025-06-12,SKU0004,30.0,311919.3,10397.31,0
2025-06-13,SKU0004,14.0,145562.34,10397.31,0
2025-06-14,SKU0004,43.0,447084.33,10397.31,0
2025-06-15,SKU0004,32.0,332713.92,10397.31,0
2025-06-16,SKU0004,20.0,207946.2,10397.31,0
2025-06-17,SKU0004,27.0,280727.37,10397.31,0
2025-06-18,SKU0004,33.0,343111.23,10397.31,0
2025-06-19,SKU0004,27.0,280727.37,10397.31,0
2025-06-20,SKU0004,38.0,395097.78,10397.31,0
2025-06-21,SKU0004,40.0,415892.4,10397.31,0
2025-06-22,SKU0004,35.0,363905.85,10397.31,0
2025-06-23,SKU0004,15.0,155959.65,10397.31,0
2025-06-24,SKU0004,35.0,363905.85,10397.31,0
2025-06-25,SKU0004,31.0,322316.61,10397.31,0
2025-06-26,SKU0004,33.0,343111.23,10397.31,0
2025-06-27,SKU0004,25.0,259932.75,10397.31,0
2025-06-28,SKU0004,34.0,353508.54,10397.31,0
