sku_id,week_start,category,subcategory,units_sold,revenue,avg_price,promo_days,holiday_days,on_hand_units,on_order_units,lead_time_days,reorder_point,unit_cost,list_price
SKU0018,2024-06-17,Decor,Lighting,294,517989.78,1761.87,0,0,43.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-06-24,Decor,Lighting,277,488037.99,1761.87,0,0,0.0,1839.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-07-01,Decor,Lighting,266,468657.42,1761.87,0,0,0.0,2207.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-07-08,Decor,Lighting,262,461609.94,1761.87,0,0,1616.0,1616.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-07-15,Decor,Lighting,257,452800.59,1761.87,0,0,1362.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-07-22,Decor,Lighting,230,405230.1,1761.87,0,0,1125.0,1775.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-07-29,Decor,Lighting,212,373516.44,1761.87,0,0,859.0,2092.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-08-05,Decor,Lighting,244,429896.28,1761.87,0,0,646.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-08-12,Decor,Lighting,214,377040.18,1761.87,0,1,420.0,2014.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-08-19,Decor,Lighting,244,429896.28,1761.87,0,0,218.0,2086.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-08-26,Decor,Lighting,241,424610.67,1761.87,0,0,2067.0,2044.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-09-02,Decor,Lighting,174,306565.38,1761.87,0,0,1817.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-09-09,Decor,Lighting,212,373516.44,1761.87,0,0,1636.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-09-16,Decor,Lighting,193,340040.91,1761.87,0,0,1429.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-09-23,Decor,Lighting,189,332993.43,1761.87,0,0,1240.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-09-30,Decor,Lighting,212,373516.44,1761.87,0,1,1026.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-10-07,Decor,Lighting,183,322422.21,1761.87,0,0,822.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-10-14,Decor,Lighting,203,333341.35,1704.9185714285716,1,0,620.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-10-21,Decor,Lighting,359,522262.64,1460.2457142857145,7,0,2513.0,2092.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-10-28,Decor,Lighting,267,431340.35,1661.952857142857,2,0,2288.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-11-04,Decor,Lighting,229,403468.23,1761.87,0,0,1994.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-11-11,Decor,Lighting,209,368230.83,1761.87,0,1,1733.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-11-18,Decor,Lighting,192,338279.04,1761.87,0,0,1431.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-11-25,Decor,Lighting,511,761873.09,1493.9214285714286,6,0,1185.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-12-02,Decor,Lighting,259,456324.33,1761.87,0,0,900.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-12-09,Decor,Lighting,268,472181.16,1761.87,0,0,623.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-12-16,Decor,Lighting,267,470419.29,1761.87,0,0,326.0,2107.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-12-23,Decor,Lighting,266,468657.4199999999,1761.87,0,1,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2024-12-30,Decor,Lighting,287,505656.69,1761.87,0,1,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-01-06,Decor,Lighting,307,540894.09,1761.87,0,0,0.0,1490.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-01-13,Decor,Lighting,566,862075.84,1565.0742857142857,5,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-01-20,Decor,Lighting,495,800647.47,1655.14,3,1,0.0,1456.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-01-27,Decor,Lighting,330,581417.1,1761.87,0,0,0.0,1930.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-02-03,Decor,Lighting,312,549703.44,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-02-10,Decor,Lighting,371,653653.77,1761.87,0,0,0.0,1706.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-02-17,Decor,Lighting,348,613130.76,1761.87,0,0,0.0,2239.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-02-24,Decor,Lighting,408,718842.96,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-03-03,Decor,Lighting,372,655415.6399999999,1761.87,0,0,0.0,1829.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-03-10,Decor,Lighting,364,641320.6799999999,1761.87,0,0,0.0,1595.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-03-17,Decor,Lighting,370,651891.8999999999,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-03-24,Decor,Lighting,357,628987.59,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-03-31,Decor,Lighting,398,701224.26,1761.87,0,0,1938.0,1938.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-04-07,Decor,Lighting,369,650130.03,1761.87,0,0,1520.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-04-14,Decor,Lighting,343,604321.4099999999,1761.87,0,0,1182.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-04-21,Decor,Lighting,390,687129.2999999999,1761.87,0,0,813.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-04-28,Decor,Lighting,374,658939.3799999999,1761.87,0,0,394.0,2197.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-05-05,Decor,Lighting,340,599035.7999999999,1761.87,0,0,27.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-05-12,Decor,Lighting,306,539132.22,1761.87,0,0,1711.0,1711.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-05-19,Decor,Lighting,380,669510.6,1761.87,0,0,1380.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-05-26,Decor,Lighting,319,523450.71,1712.2099999999998,1,0,996.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-06-02,Decor,Lighting,642,910124.86,1425.3614285714286,7,0,2408.0,1765.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-06-09,Decor,Lighting,311,547941.57,1761.87,0,0,2012.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-06-16,Decor,Lighting,348,613130.76,1761.87,0,0,1600.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-06-23,Decor,Lighting,277,488037.99,1761.87,0,0,1192.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-06-30,Decor,Lighting,277,488037.99,1761.87,0,0,766.0,2065.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-07-07,Decor,Lighting,314,553227.1799999999,1761.87,0,0,431.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-07-14,Decor,Lighting,271,477466.77,1761.87,0,0,110.0,1894.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-07-21,Decor,Lighting,206,362945.22,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-07-28,Decor,Lighting,178,313612.86,1761.87,0,0,0.0,1428.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-08-04,Decor,Lighting,233,410515.71,1761.87,0,0,0.0,2053.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-08-11,Decor,Lighting,222,391135.14,1761.87,0,1,0.0,1798.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-08-18,Decor,Lighting,248,436943.76,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-08-25,Decor,Lighting,170,299517.9,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-09-01,Decor,Lighting,207,364707.09,1761.87,0,0,0.0,1841.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-09-08,Decor,Lighting,223,392897.01,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-09-15,Decor,Lighting,161,283661.06999999995,1761.87,0,0,2250.0,2250.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-09-22,Decor,Lighting,196,345326.52,1761.87,0,0,2047.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-09-29,Decor,Lighting,183,322422.21,1761.87,0,1,1847.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-10-06,Decor,Lighting,167,294232.29,1761.87,0,0,1685.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-10-13,Decor,Lighting,200,352374.0,1761.87,0,0,1510.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-10-20,Decor,Lighting,372,530777.46,1420.311428571429,7,0,1351.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-10-27,Decor,Lighting,332,530171.39,1643.5742857142857,3,0,1097.0,1883.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-11-03,Decor,Lighting,205,361183.35,1761.87,0,0,851.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-11-10,Decor,Lighting,229,403468.23,1761.87,0,1,621.0,1501.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-11-17,Decor,Lighting,241,424610.6699999999,1761.87,0,0,347.0,1403.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-11-24,Decor,Lighting,434,641626.76,1507.8271428571427,6,0,126.0,1537.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-12-01,Decor,Lighting,245,431658.15,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-12-08,Decor,Lighting,230,405230.1,1761.87,0,0,0.0,1426.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-12-15,Decor,Lighting,290,510942.3,1761.87,0,0,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0018,2025-12-22,Decor,Lighting,318,560274.6599999999,1761.87,0,1,0.0,0.0,21.0,1137.0,656.65,1761.87
SKU0019,2024-10-14,Furniture,Storage,97,232153.45,2435.946,1,0,,,,,954.06,2507.21
SKU0019,2024-10-21,Furniture,Storage,188,398152.87,2119.387142857143,7,0,232.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2024-10-28,Furniture,Storage,116,265993.29,2361.882857142857,2,0,71.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2024-11-04,Furniture,Storage,94,235677.74,2507.21,0,0,270.0,270.0,7.0,171.0,954.06,2507.21
SKU0019,2024-11-11,Furniture,Storage,109,273285.89,2507.21,0,1,358.0,209.0,7.0,171.0,954.06,2507.21
SKU0019,2024-11-18,Furniture,Storage,123,308386.83,2507.21,0,0,228.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2024-11-25,Furniture,Storage,170,368736.16,2185.152857142857,6,0,443.0,321.0,7.0,171.0,954.06,2507.21
SKU0019,2024-12-02,Furniture,Storage,151,378588.71,2507.21,0,0,318.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2024-12-09,Furniture,Storage,116,290836.36,2507.21,0,0,161.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2024-12-16,Furniture,Storage,129,323430.09,2507.21,0,0,23.0,329.0,7.0,171.0,954.06,2507.21
SKU0019,2024-12-23,Furniture,Storage,148,371067.08,2507.21,0,1,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2024-12-30,Furniture,Storage,173,433747.33,2507.21,0,1,241.0,241.0,7.0,171.0,954.06,2507.21
SKU0019,2025-01-06,Furniture,Storage,145,363545.45,2507.21,0,0,111.0,336.0,7.0,171.0,954.06,2507.21
SKU0019,2025-01-13,Furniture,Storage,231,496927.66,2198.01,5,0,222.0,222.0,7.0,171.0,954.06,2507.21
SKU0019,2025-01-20,Furniture,Storage,210,493603.26,2319.5514285714285,3,1,22.0,292.0,7.0,171.0,954.06,2507.21
SKU0019,2025-01-27,Furniture,Storage,183,458819.43,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-02-03,Furniture,Storage,187,468848.27,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-02-10,Furniture,Storage,174,436254.54,2507.21,0,0,0.0,263.0,7.0,171.0,954.06,2507.21
SKU0019,2025-02-17,Furniture,Storage,174,436254.54,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-02-24,Furniture,Storage,163,408675.23,2507.21,0,0,0.0,342.0,7.0,171.0,954.06,2507.21
SKU0019,2025-03-03,Furniture,Storage,186,466341.06,2507.21,0,0,339.0,339.0,7.0,171.0,954.06,2507.21
SKU0019,2025-03-10,Furniture,Storage,192,481384.32,2507.21,0,0,178.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-03-17,Furniture,Storage,176,441268.96,2507.21,0,0,334.0,319.0,7.0,171.0,954.06,2507.21
SKU0019,2025-03-24,Furniture,Storage,173,433747.33,2507.21,0,0,170.0,282.0,7.0,171.0,954.06,2507.21
SKU0019,2025-03-31,Furniture,Storage,183,458819.43000000005,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-04-07,Furniture,Storage,154,386110.34,2507.21,0,0,0.0,252.0,7.0,171.0,954.06,2507.21
SKU0019,2025-04-14,Furniture,Storage,191,478877.11,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-04-21,Furniture,Storage,170,426225.7,2507.21,0,0,0.0,279.0,7.0,171.0,954.06,2507.21
SKU0019,2025-04-28,Furniture,Storage,175,438761.75,2507.21,0,0,0.0,276.0,7.0,171.0,954.06,2507.21
SKU0019,2025-05-05,Furniture,Storage,153,383603.13,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-05-12,Furniture,Storage,170,426225.7,2507.21,0,0,0.0,267.0,7.0,171.0,954.06,2507.21
SKU0019,2025-05-19,Furniture,Storage,184,461326.64,2507.21,0,0,0.0,338.0,7.0,171.0,954.06,2507.21
SKU0019,2025-05-26,Furniture,Storage,162,382308.94,2434.69,1,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-06-02,Furniture,Storage,232,473641.72,2046.9428571428573,7,0,0.0,288.0,7.0,171.0,954.06,2507.21
SKU0019,2025-06-09,Furniture,Storage,118,295850.78,2507.21,0,0,0.0,334.0,7.0,171.0,954.06,2507.21
SKU0019,2025-06-16,Furniture,Storage,123,308386.83,2507.21,0,0,237.0,237.0,7.0,171.0,954.06,2507.21
SKU0019,2025-06-23,Furniture,Storage,128,320922.88,2507.21,0,0,58.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-06-30,Furniture,Storage,98,245706.58,2507.21,0,0,0.0,208.0,7.0,171.0,954.06,2507.21
SKU0019,2025-07-07,Furniture,Storage,121,303372.41000000003,2507.21,0,0,0.0,315.0,7.0,171.0,954.06,2507.21
SKU0019,2025-07-14,Furniture,Storage,122,305879.62,2507.21,0,0,0.0,265.0,7.0,171.0,954.06,2507.21
SKU0019,2025-07-21,Furniture,Storage,102,255735.42,2507.21,0,0,0.0,266.0,7.0,171.0,954.06,2507.21
SKU0019,2025-07-28,Furniture,Storage,107,268271.47,2507.21,0,0,0.0,302.0,7.0,171.0,954.06,2507.21
SKU0019,2025-08-04,Furniture,Storage,100,250721.0,2507.21,0,0,0.0,333.0,7.0,171.0,954.06,2507.21
SKU0019,2025-08-11,Furniture,Storage,90,225648.9,2507.21,0,1,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-08-18,Furniture,Storage,73,183026.33,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-08-25,Furniture,Storage,81,203084.01,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-09-01,Furniture,Storage,77,193055.17,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-09-08,Furniture,Storage,80,200576.8,2507.21,0,0,0.0,247.0,7.0,171.0,954.06,2507.21
SKU0019,2025-09-15,Furniture,Storage,72,180519.12,2507.21,0,0,0.0,214.0,7.0,171.0,954.06,2507.21
SKU0019,2025-09-22,Furniture,Storage,83,208098.43,2507.21,0,0,0.0,327.0,7.0,171.0,954.06,2507.21
SKU0019,2025-09-29,Furniture,Storage,73,183026.33,2507.21,0,1,0.0,237.0,7.0,171.0,954.06,2507.21
SKU0019,2025-10-06,Furniture,Storage,65,162968.65000000002,2507.21,0,0,242.0,242.0,7.0,171.0,954.06,2507.21
SKU0019,2025-10-13,Furniture,Storage,59,147925.39,2507.21,0,0,171.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-10-20,Furniture,Storage,122,249897.09,2047.9285714285716,7,0,95.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-10-27,Furniture,Storage,87,196208.21,2303.0671428571427,3,0,22.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-11-03,Furniture,Storage,88,220634.48,2507.21,0,0,0.0,269.0,7.0,171.0,954.06,2507.21
SKU0019,2025-11-10,Furniture,Storage,86,215620.06,2507.21,0,1,0.0,222.0,7.0,171.0,954.06,2507.21
SKU0019,2025-11-17,Furniture,Storage,94,235677.74,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-11-24,Furniture,Storage,145,307280.34,2146.3514285714286,6,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-12-01,Furniture,Storage,108,270778.68,2507.21,0,0,0.0,303.0,7.0,171.0,954.06,2507.21
SKU0019,2025-12-08,Furniture,Storage,89,223141.69,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-12-15,Furniture,Storage,113,283314.73,2507.21,0,0,0.0,0.0,7.0,171.0,954.06,2507.21
SKU0019,2025-12-22,Furniture,Storage,92,230663.32,2507.21,0,1,295.0,295.0,7.0,171.0,954.06,2507.21
SKU0020,2024-11-04,Decor,Wall Art,20,117142.2,5857.11,0,0,,,,,2461.16,5857.11
SKU0020,2024-11-11,Decor,Wall Art,75,439283.25,5857.11,0,1,118.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2024-11-18,Decor,Wall Art,64,374855.04,5857.11,0,0,41.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2024-11-25,Decor,Wall Art,101,478196.82,4878.187142857142,6,0,0.0,269.0,10.0,137.0,2461.16,5857.11
SKU0020,2024-12-02,Decor,Wall Art,68,398283.48,5857.11,0,0,235.0,235.0,10.0,137.0,2461.16,5857.11
SKU0020,2024-12-09,Decor,Wall Art,56,327998.16,5857.11,0,0,167.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2024-12-16,Decor,Wall Art,69,404140.59,5857.11,0,0,91.0,188.0,10.0,137.0,2461.16,5857.11
SKU0020,2024-12-23,Decor,Wall Art,81,474425.91,5857.11,0,1,21.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2024-12-30,Decor,Wall Art,65,380712.15,5857.11,0,1,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-01-06,Decor,Wall Art,85,497854.35,5857.11,0,0,0.0,248.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-01-13,Decor,Wall Art,139,699323.19,5181.325714285714,5,0,0.0,201.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-01-20,Decor,Wall Art,91,496154.93,5528.402857142857,3,1,0.0,179.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-01-27,Decor,Wall Art,82,480283.02,5857.11,0,0,0.0,239.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-02-03,Decor,Wall Art,94,550568.34,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-02-10,Decor,Wall Art,85,497854.35,5857.11,0,0,0.0,224.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-02-17,Decor,Wall Art,99,579853.8899999999,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-02-24,Decor,Wall Art,102,597425.22,5857.11,0,0,0.0,230.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-03-03,Decor,Wall Art,105,614996.5499999999,5857.11,0,0,0.0,170.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-03-10,Decor,Wall Art,87,509568.57,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-03-17,Decor,Wall Art,90,527139.9,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-03-24,Decor,Wall Art,100,585711.0,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-03-31,Decor,Wall Art,106,620853.6599999999,5857.11,0,0,0.0,265.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-04-07,Decor,Wall Art,82,480283.02,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-04-14,Decor,Wall Art,89,521282.79,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-04-21,Decor,Wall Art,93,544711.23,5857.11,0,0,0.0,220.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-04-28,Decor,Wall Art,83,486140.13,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-05-05,Decor,Wall Art,91,532997.01,5857.11,0,0,0.0,265.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-05-12,Decor,Wall Art,97,568139.6699999999,5857.11,0,0,247.0,247.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-05-19,Decor,Wall Art,88,515425.67999999993,5857.11,0,0,150.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-05-26,Decor,Wall Art,80,438331.78,5660.765714285714,1,0,62.0,174.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-06-02,Decor,Wall Art,149,727820.17,4888.184285714286,7,0,0.0,241.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-06-09,Decor,Wall Art,76,445140.36,5857.11,0,0,0.0,262.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-06-16,Decor,Wall Art,60,351426.6,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-06-23,Decor,Wall Art,68,398283.48,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-06-30,Decor,Wall Art,74,433426.14,5857.11,0,0,0.0,218.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-07-07,Decor,Wall Art,56,327998.16,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-07-14,Decor,Wall Art,71,415854.81,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-07-21,Decor,Wall Art,46,269427.06,5857.11,0,0,0.0,273.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-07-28,Decor,Wall Art,62,363140.82,5857.11,0,0,0.0,222.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-08-04,Decor,Wall Art,53,310426.83,5857.11,0,0,0.0,222.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-08-11,Decor,Wall Art,56,327998.16,5857.11,0,1,0.0,198.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-08-18,Decor,Wall Art,50,292855.5,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-08-25,Decor,Wall Art,49,286998.39,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-09-01,Decor,Wall Art,51,298712.61,5857.11,0,0,0.0,194.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-09-08,Decor,Wall Art,51,298712.61,5857.11,0,0,0.0,211.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-09-15,Decor,Wall Art,45,263569.94999999995,5857.11,0,0,0.0,202.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-09-22,Decor,Wall Art,39,228427.29,5857.11,0,0,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-09-29,Decor,Wall Art,51,298712.61,5857.11,0,1,0.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-10-06,Decor,Wall Art,29,169856.18999999997,5857.11,0,0,217.0,217.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-10-13,Decor,Wall Art,51,298712.61,5857.11,0,0,179.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-10-20,Decor,Wall Art,105,504063.3,4798.585714285714,7,0,302.0,174.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-10-27,Decor,Wall Art,72,366589.58,5379.907142857142,3,0,246.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-11-03,Decor,Wall Art,48,281141.28,5857.11,0,0,178.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-11-10,Decor,Wall Art,53,310426.83,5857.11,0,1,104.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-11-17,Decor,Wall Art,64,374855.04,5857.11,0,0,211.0,177.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-11-24,Decor,Wall Art,110,552597.29,5055.9514285714295,6,0,156.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-12-01,Decor,Wall Art,69,404140.59,5857.11,0,0,278.0,189.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-12-08,Decor,Wall Art,62,363140.82,5857.11,0,0,202.0,0.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-12-15,Decor,Wall Art,61,357283.71,5857.11,0,0,311.0,183.0,10.0,137.0,2461.16,5857.11
SKU0020,2025-12-22,Decor,Wall Art,57,333855.27,5857.11,0,1,248.0,0.0,10.0,137.0,2461.16,5857.11
SKU0021,2024-09-02,Furniture,Seating,224,604011.52,2696.48,0,0,,,,,1520.49,2696.48
SKU0021,2024-09-09,Furniture,Seating,242,652548.16,2696.48,0,0,1011.0,0.0,10.0,690.0,1520.49,2696.48
SKU0021,2024-09-16,Furniture,Seating,276,744228.48,2696.48,0,0,747.0,0.0,10.0,690.0,1520.49,2696.48
SKU0021,2024-09-23,Furniture,Seating,242,652548.16,2696.48,0,0,487.0,1167.0,10.0,690.0,1520.49,2696.48
SKU0021,2024-09-30,Furniture,Seating,295,795461.6000000001,2696.48,0,1,263.0,0.0,10.0,690.0,1520.49,2696.48
SKU0021,2024-10-07,Furniture,Seating,271,730746.0800000001,2696.48,0,0,0.0,0.0,10.0,690.0,1520.49,2696.48
SKU0021,2024-10-14,Furniture,Seating,282,729637.39,2647.09,1,0,0.0,904.0,10.0,690.0,1520.49,2696.48
SKU0021,2024-10-21,Furniture,Seating,618,1404232.37,2273.7028571428573,7,0,0.0,1137.0,10.0,690.0,1520.49,2696.48
SKU0021,2024-10-28,Furniture,Seating,319,786402.4,2550.702857142857,2,0,0.0,0.0,10.0,690.0,1520.49,2696.48
SKU0021,2024-11-04,Furniture,Seating,270,728049.6,2696.48,0,0,0.0,1078.0,10.0,690.0,1520.49,2696.48
SKU0021,2024-11-11,Furniture,Seating,283,763103.8400000001,2696.48,0,1,0.0,1373.0,10.0,690.0,1520.49,2696.48
